205	300014	亿纬锂能	47.12	股吧 行情 档案 资讯	电气设备	惠州市	0.28	0.26	8.05	3.29	18.40	17.77	837.24
206	300003	乐普医疗	40.57	股吧 行情 档案 资讯	医药生物	北京市	0.30	0.22	4.38	4.99	17.82	15.15	614.74
207	003816	中国广核	3.05	股吧 行情 档案 资讯		深圳市	0.12	0.03	1.81	1.69	504.99	136.89	77.01
208	002958	青农商行	5.48	股吧 行情 档案 资讯		青岛市	0.09	0.15	4.57	3.43	55.56	26.92	147.53
209	002945	华林证券	15.64	股吧 行情 档案 资讯		拉萨市	0.03	0.06	2.05	3.06	27.00	7.55	118.05
210	002939	长城证券	14.11	股吧 行情 档案 资讯	金融	深圳市	0.08	0.12	5.57	2.16	31.03	16.64	234.82
211	002938	鹏鼎控股	49.00	股吧 行情 档案 资讯		深圳市	0.08	0.13	8.73	1.54	23.11	4.80	235.28
212	002916	深南电路	169.02	股吧 行情 档案 资讯	电子设备	深圳市	0.15	0.82	14.99	5.38	4.77	1.41	238.14
213	002841	视源股份	98.60	股吧 行情 档案 资讯	电子设备	广州市	0.17	0.25	7.50	3.22	6.56	3.87	381.13
214	002773	康弘药业	46.55	股吧 行情 档案 资讯	医药生物	成都市	0.08	0.20	5.49	3.68	8.76	6.21	289.19
215	002739	万达电影	16.85	股吧 行情 档案 资讯	文化传媒	北京市	0.09	-0.29	6.20	-4.49	20.78	19.52	328.85
216	002736	国信证券	12.85	股吧 行情 档案 资讯	金融	深圳市	0.19	0.16	6.39	2.51	82.00	82.00	1053.70
217	002714	牧原股份	82.79	股吧 行情 档案 资讯	农林牧渔	南阳市	0.79	1.87	11.38	16.31	37.48	23.65	1957.62
218	002673	西部证券	9.41	股吧 行情 档案 资讯	金融	西安市	0.10	0.07	5.12	1.43	35.02	35.02	329.52
219	002624	完美世界	54.90	股吧 行情 档案 资讯	文化传媒	湖州市	0.23	0.48	7.85	6.25	12.93	11.60	637.07
220	002607	中公教育	27.65	股吧 行情 档案 资讯	交运设备	芜湖市	0.12	0.02	0.34	4.22	61.67	8.20	226.82
221	002602	世纪华通	15.54	股吧 行情 档案 资讯	交运设备	绍兴市	0.25	0.14	4.57	3.03	62.27	34.96	543.28
222	002601	龙蟒佰利	19.79	股吧 行情 档案 资讯	基础化工	焦作市	0.13	0.44	7.29	6.28	20.32	14.40	285.01
223	002594	比亚迪	79.35	股吧 行情 档案 资讯	交运设备	深圳市	0.42	0.02	19.18	0.20	27.28	20.57	905.88
224	002558	巨人网络	19.86	股吧 行情 档案 资讯	餐饮旅游	重庆市	0.07	0.16	4.09	3.89	20.24	20.24	402.04
225	002555	三七互娱	44.69	股吧 行情 档案 资讯	文化传媒	芜湖市	0.37	0.35	3.70	9.82	21.12	13.48	602.32
226	002508	老板电器	33.29	股吧 行情 档案 资讯	家电	杭州市	0.10	0.26	7.49	3.51	9.49	9.35	311.23
227	002493	荣盛石化	13.22	股吧 行情 档案 资讯	基础化工	杭州市	0.15	0.19	3.79	5.29	62.91	58.16	768.91
228	002475	立讯精密	50.60	股吧 行情 档案 资讯	电子设备	深圳市	1.40	0.18	4.03	4.68	69.84	69.82	3532.92
229	002468	申通快递	16.85	股吧 行情 档案 资讯	交通运输	台州市	0.07	0.04	6.01	0.64	15.31	14.62	246.28
230	002466	天齐锂业	22.52	股吧 行情 档案 资讯	有色金属	遂宁市	0.13	-0.34	4.12	-7.67	14.77	14.77	332.64
231	002463	沪电股份	25.81	股吧 行情 档案 资讯	电子设备	苏州市	0.20	0.13	3.11	4.08	17.25	17.06	440.25
232	002460	赣锋锂业	56.99	股吧 行情 档案 资讯	有色金属	新余市	0.28	0.01	6.36	0.09	12.93	10.02	456.67
233	002456	欧菲光	19.24	股吧 行情 档案 资讯	电子设备	深圳市	0.23	0.05	3.56	1.48	26.95	26.68	513.29
234	002422	科伦药业	22.10	股吧 行情 档案 资讯	医药生物	成都市	0.15	0.02	9.12	0.17	14.40	10.58	233.84
235	002415	海康威视	33.38	股吧 行情 档案 资讯	信息技术	杭州市	0.80	0.16	4.96	3.28	93.45	80.90	2700.53
236	002410	广联达	67.40	股吧 行情 档案 资讯	信息技术	北京市	0.39	0.05	3.00	1.59	11.84	9.04	609.16
237	002371	北方华创	180.16	股吧 行情 档案 资讯	电子设备	北京市	0.28	0.05	11.88	0.45	4.95	4.58	824.99
238	002352	顺丰控股	56.23	股吧 行情 档案 资讯	机械设备	深圳市	0.48	0.21	9.71	2.11	44.48	43.82	2463.96
239	002311	海大集团	47.36	股吧 行情 档案 资讯	农林牧渔	广州市	0.24	0.20	5.95	3.20	15.80	15.65	741.29
240	002304	洋河股份	124.13	股吧 行情 档案 资讯	食品饮料	宿迁市	0.48	2.66	26.55	10.46	15.07	12.49	1550.31
241	002271	东方雨虹	44.00	股吧 行情 档案 资讯	建材	北京市	0.32	0.09	7.25	1.24	15.70	11.01	484.63
242	002252	上海莱士	8.64	股吧 行情 档案 资讯	医药生物	上海市	0.11	0.06	3.72	1.70	67.41	49.72	429.61
243	002241	歌尔股份	28.73	股吧 行情 档案 资讯	电子设备	潍坊市	0.42	0.09	4.91	1.84	32.45	27.21	781.71
244	002236	大华股份	20.00	股吧 行情 档案 资讯	信息技术	杭州市	0.23	0.11	5.32	2.01	30.03	18.57	371.39
245	002230	科大讯飞	38.13	股吧 行情 档案 资讯	信息技术	合肥市	0.38	-0.06	5.14	-1.16	21.98	19.14	729.69
246	002202	金风科技	10.31	股吧 行情 档案 资讯	电气设备	乌鲁木齐市	0.18	0.18	6.98	2.88	42.25	41.61	349.26
247	002179	中航光电	39.91	股吧 行情 档案 资讯	电子设备	洛阳市	0.14	0.15	7.64	1.98	11.01	10.65	425.00
248	002157	正邦科技	18.78	股吧 行情 档案 资讯	农林牧渔	南昌市	0.15	0.36	4.13	9.19	25.03	22.27	418.16
249	002153	石基信息	37.16	股吧 行情 档案 资讯	信息技术	北京市	0.08	0.04	8.04	0.44	10.71	4.88	181.40
250	002146	荣盛发展	9.31	股吧 行情 档案 资讯	房地产	廊坊市	0.10	0.20	9.58	2.14	43.48	38.94	362.49
251	002142	宁波银行	28.30	股吧 行情 档案 资讯	金融	宁波市	0.54	0.71	16.20	3.88	60.08	56.21	1590.72
252	002129	中环股份	24.00	股吧 行情 档案 资讯	电子设备	天津市	0.29	0.09	4.88	1.77	27.85	26.83	643.98
253	002120	韵达股份	25.21	股吧 行情 档案 资讯	交通运输	宁波市	0.19	0.15	6.20	2.45	28.99	27.95	704.59
254	002050	三花智控	21.80	股吧 行情 档案 资讯	家电	绍兴市	0.25	0.08	3.44	2.25	35.92	31.41	684.81
255	002044	美年健康	14.90	股吧 行情 档案 资讯	医药生物	南通市	0.26	-0.15	1.71	-8.53	39.20	34.32	511.41
256	002032	苏泊尔	75.47	股吧 行情 档案 资讯	家电	台州市	0.08	0.38	8.42	4.46	8.21	6.11	460.93
257	002027	分众传媒	5.68	股吧 行情 档案 资讯	文化传媒	广州市	0.38	0.00	0.95	0.27	146.78	146.78	833.70
258	002024	苏宁易购	9.18	股吧 行情 档案 资讯	商贸零售	南京市	0.22	-0.06	9.38	-0.63	93.10	77.75	713.76
259	002008	大族激光	36.32	股吧 行情 档案 资讯	电子设备	深圳市	0.20	0.10	7.85	1.21	10.67	9.93	360.82
260	002007	华兰生物	47.38	股吧 行情 档案 资讯	医药生物	新乡市	0.34	0.18	4.84	3.71	18.24	15.67	742.43
261	002001	新和成	28.33	股吧 行情 档案 资讯	医药生物	绍兴市	0.24	0.42	8.27	5.21	21.49	21.21	601.02
262	001979	招商蛇口	17.57	股吧 行情 档案 资讯	房地产	深圳市	0.36	0.03	9.65	0.57	79.22	79.22	1391.87
263	000977	浪潮信息	38.18	股吧 行情 档案 资讯	信息技术	济南市	0.24	0.11	7.70	1.24	14.41	14.41	550.22
264	000963	华东医药	25.40	股吧 行情 档案 资讯	医药生物	杭州市	0.15	0.66	7.70	8.90	17.50	17.50	444.45
265	000961	中南建设	10.32	股吧 行情 档案 资讯	房地产	南通市	0.12	0.17	5.89	2.85	37.63	37.52	387.16
266	000938	紫光股份	44.80	股吧 行情 档案 资讯	信息技术	北京市	0.30	0.12	13.92	0.89	20.43	20.43	915.23
267	000895	双汇发展	46.16	股吧 行情 档案 资讯	食品饮料	漯河市	0.30	0.44	5.41	8.50	33.19	8.82	407.14
268	000876	新希望	30.33	股吧 行情 档案 资讯	农林牧渔	绵阳市	0.42	0.39	6.57	5.96	42.16	42.12	1277.42
269	000860	顺鑫农业	57.58	股吧 行情 档案 资讯	食品饮料	北京市	0.20	0.48	10.50	4.64	7.42	7.42	427.11
270	000858	五粮液	188.72	股吧 行情 档案 资讯	食品饮料	宜宾市	2.39	1.98	21.12	9.86	38.82	37.96	7163.35
271	000786	北新建材	24.12	股吧 行情 档案 资讯	建材	北京市	0.13	0.02	8.28	0.24	16.90	16.90	407.51
272	000783	长江证券	7.92	股吧 行情 档案 资讯	金融	武汉市	0.18	0.08	4.96	1.51	55.30	55.30	437.94
273	000776	广发证券	16.56	股吧 行情 档案 资讯	金融	广州市	0.30	0.27	12.22	2.25	76.21	76.21	980.23
274	000768	中航飞机	18.44	股吧 行情 档案 资讯	交运设备	西安市	0.17	0.02	6.00	0.26	27.69	27.69	510.53
275	000728	国元证券	9.75	股吧 行情 档案 资讯	金融	合肥市	0.12	0.08	7.52	1.13	33.65	29.46	287.25
276	000725	京东方A	4.80	股吧 行情 档案 资讯	电子设备	北京市	0.86	0.01	2.52	0.58	347.98	347.97	1625.31
277	000723	美锦能源	6.57	股吧 行情 档案 资讯	能源	太原市	0.05	-0.01	1.98	-0.72	40.99	37.74	247.95
278	000709	河钢股份	2.16	股吧 行情 档案 资讯	钢铁	石家庄市	0.06	0.01	4.57	0.40	106.19	106.17	229.32
279	000708	中信特钢	17.95	股吧 行情 档案 资讯	钢铁	黄石市	0.04	0.44	8.95	4.99	50.47	7.64	137.14
280	000703	恒逸石化	9.43	股吧 行情 档案 资讯	基础化工	北海市	0.11	0.29	8.50	3.42	36.82	33.23	313.38
281	000671	阳光城	7.46	股吧 行情 档案 资讯	房地产	福州市	0.08	0.08	5.46	1.60	40.83	40.05	298.74
282	000661	长春高新	409.95	股吧 行情 档案 资讯	医药生物	长春市	0.75	2.68	42.63	6.49	4.05	3.40	1393.95
283	000656	金科股份	9.15	股吧 行情 档案 资讯	房地产	重庆市	0.13	0.07	5.36	1.39	53.40	52.48	480.19
284	000651	格力电器	58.44	股吧 行情 档案 资讯	家电	珠海市	1.82	0.26	18.77	1.40	60.16	59.70	3488.94
285	000627	天茂集团	5.79	股吧 行情 档案 资讯	金融	荆门市	0.07	0.08	4.29	1.81	49.41	43.03	249.15
286	000625	长安汽车	12.25	股吧 行情 档案 资讯	交运设备	重庆市	0.14	0.13	9.30	1.42	48.03	48.03	477.83
287	000596	古井贡酒	163.86	股吧 行情 档案 资讯	食品饮料	亳州市	0.13	1.26	19.02	6.87	5.04	5.04	628.57
288	000568	泸州老窖	110.10	股吧 行情 档案 资讯	食品饮料	泸州市	0.51	1.17	14.39	8.43	14.65	14.60	1607.58
289	000538	云南白药	103.51	股吧 行情 档案 资讯	医药生物	昆明市	0.31	1.00	30.67	3.33	12.77	6.02	623.30
290	000425	徐工机械	6.23	股吧 行情 档案 资讯	机械设备	徐州市	0.19	0.07	3.72	1.82	78.34	69.95	435.79
291	000338	潍柴动力	15.18	股吧 行情 档案 资讯	交运设备	潍坊市	0.46	0.26	5.98	4.46	79.34	61.88	644.39
292	000333	美的集团	62.39	股吧 行情 档案 资讯	家电	佛山市	2.00	0.70	15.14	4.63	70.07	68.55	4276.87
293	000166	申万宏源	5.94	股吧 行情 档案 资讯	金融	乌鲁木齐市	0.32	0.08	3.39	2.36	250.40	250.38	1338.54
294	000157	中联重科	7.22	股吧 行情 档案 资讯	机械设备	长沙市	0.24	0.14	5.09	2.60	78.99	78.31	465.18
295	000100	TCL科技	6.18	股吧 行情 档案 资讯	家电	惠州市	0.56	0.03	2.25	1.35	135.28	126.62	782.50
296	000069	华侨城A	7.05	股吧 行情 档案 资讯	房地产	深圳市	0.18	0.10	8.25	1.23	82.03	70.35	495.98
297	000066	中国长城	13.91	股吧 行情 档案 资讯	信息技术	深圳市	0.16	-0.10	2.74	-3.45	29.28	24.91	346.46
298	000063	中兴通讯	42.41	股吧 行情 档案 资讯	信息技术	深圳市	0.71	0.18	8.95	2.23	46.13	42.32	1474.32
299	000002	万科A	28.65	股吧 行情 档案 资讯	房地产	深圳市	1.25	0.11	16.69	0.66	116.18	116.09	2783.40
300	000001	平安银行	14.25	股吧 行情 档案 资讯	金融	深圳市	0.85	0.40	14.55	2.57	194.06	194.06	2765.32
